age,workclass,education,sex,hours_per_week,native_country,income
20,State-gov,Some-college,Female,20,United-States,<=50K
38,Local-gov,HS-grad,Male,50,United-States,>50K
57,Private,5th-6th,Male,40,Cuba,<=50K
66,Private,11th,Male,26,United-States,<=50K
27,,Bachelors,Male,15,United-States,<=50K
25,Private,Assoc-voc,Female,40,United-States,<=50K
19,,10th,Female,35,United-States,<=50K
59,Self-emp-not-inc,7th-8th,Male,48,United-States,<=50K
25,Private,Bachelors,Male,40,United-States,<=50K
37,Private,Masters,Male,55,El-Salvador,>50K
75,,10th,Female,,China,<=50K
21,,HS-grad,Female,40,United-States,<=50K
47,Federal-gov,HS-grad,Male,40,United-States,>50K
32,State-gov,HS-grad,Male,40,United-States,<=50K
28,Private,HS-grad,Female,20,United-States,<=50K
53,Private,HS-grad,Male,40,United-States,<=50K
19,,HS-grad,Male,30,United-States,<=50K
58,Private,Some-college,Female,36,United-States,<=50K
22,Private,HS-grad,Female,30,United-States,<=50K
23,Private,11th,Male,55,United-States,<=50K
36,Private,HS-grad,Male,70,United-States,<=50K
39,Private,Some-college,Female,15,United-States,<=50K
34,Local-gov,Bachelors,Female,40,United-States,<=50K
41,Local-gov,Masters,Female,40,United-States,<=50K
34,Private,HS-grad,Female,40,United-States,>50K
32,Self-emp-not-inc,Assoc-voc,Male,40,United-States,<=50K
38,Private,Some-college,Female,40,United-States,>50K
37,Private,Some-college,Male,40,United-States,<=50K
21,,Some-college,Male,20,United-States,<=50K
21,Private,Some-college,Female,10,United-States,<=50K
26,Private,Some-college,Male,40,United-States,<=50K
18,Private,Some-college,Female,15,United-States,<=50K
27,Private,11th,Female,45,United-States,<=50K
20,Private,Some-college,Female,38,Nicaragua,<=50K
36,Private,Assoc-voc,Male,40,United-States,>50K
31,,Bachelors,Male,40,United-States,<=50K
32,Private,Bachelors,Male,60,United-States,>50K
54,Private,HS-grad,Male,44,United-States,>50K
34,Local-gov,Masters,Female,40,United-States,<=50K
46,Private,Some-college,Male,48,United-States,>50K
33,Private,11th,Male,30,United-States,<=50K
42,Private,Assoc-voc,Male,40,United-States,<=50K
30,Private,HS-grad,Male,50,United-States,<=50K
37,Private,Some-college,Male,40,United-States,>50K
28,Private,HS-grad,Male,40,United-States,<=50K
44,Self-emp-not-inc,Some-college,Male,40,United-States,>50K
40,Private,HS-grad,Male,40,United-States,<=50K
36,Private,Some-college,Male,45,United-States,<=50K
21,Private,Some-college,Male,40,United-States,<=50K
39,State-gov,Doctorate,Male,50,United-States,>50K
24,Private,Bachelors,Male,39,United-States,<=50K
46,Private,HS-grad,Male,40,United-States,<=50K
47,,Bachelors,Male,36,United-States,>50K
35,Private,Prof-school,Male,75,United-States,>50K
60,Self-emp-not-inc,7th-8th,Male,40,United-States,>50K
35,Private,Bachelors,Female,24,Poland,<=50K
33,Private,HS-grad,Female,40,China,<=50K
21,Private,Assoc-acdm,Female,40,United-States,<=50K
37,Private,Bachelors,Male,50,United-States,>50K
48,Federal-gov,HS-grad,Male,50,United-States,>50K
58,Private,7th-8th,Female,45,Guatemala,<=50K
21,Private,HS-grad,Female,40,United-States,<=50K
22,Private,HS-grad,Male,40,United-States,<=50K
22,Private,HS-grad,Female,40,United-States,<=50K
28,Self-emp-not-inc,Masters,Female,30,United-States,>50K
23,Federal-gov,HS-grad,Male,40,United-States,<=50K
58,State-gov,HS-grad,Male,40,United-States,>50K
24,,Bachelors,Male,40,United-States,<=50K
38,Local-gov,Bachelors,Male,40,Philippines,<=50K
49,Private,HS-grad,Male,15,Mexico,<=50K
47,Private,Bachelors,Male,45,United-States,>50K
21,Private,HS-grad,Female,55,United-States,<=50K
55,Private,HS-grad,Female,40,United-States,<=50K
47,Private,11th,Male,40,United-States,<=50K
19,Private,HS-grad,Female,40,United-States,<=50K
47,Private,HS-grad,Male,50,United-States,<=50K
36,Private,11th,Male,40,United-States,<=50K
42,Private,HS-grad,Female,40,United-States,<=50K
32,Private,HS-grad,Male,50,United-States,<=50K
34,Private,10th,Female,40,United-States,<=50K
33,Private,7th-8th,Male,40,United-States,<=50K
60,State-gov,Bachelors,Male,40,United-States,>50K
53,Private,HS-grad,Male,40,United-States,<=50K
24,Private,Bachelors,Female,50,United-States,<=50K
23,Private,Some-college,Male,40,United-States,<=50K
36,Local-gov,HS-grad,Female,40,United-States,<=50K
26,Private,HS-grad,Female,40,United-States,<=50K
38,Private,HS-grad,Male,40,United-States,>50K
22,Private,Some-college,Female,18,United-States,<=50K
39,Private,HS-grad,Male,40,United-States,<=50K
38,Local-gov,Some-college,Female,45,United-States,<=50K
19,Private,HS-grad,Female,16,United-States,<=50K
26,Private,HS-grad,Male,45,United-States,<=50K
52,Private,Bachelors,Male,25,United-States,<=50K
45,Private,HS-grad,Female,40,United-States,<=50K
58,Federal-gov,Some-college,Male,40,United-States,>50K
34,Private,Bachelors,Male,45,United-States,<=50K
36,Private,HS-grad,Male,40,United-States,<=50K
19,Without-pay,HS-grad,Male,20,United-States,<=50K
26,State-gov,11th,Female,40,United-States,<=50K
60,Private,10th,Male,40,United-States,<=50K
35,Self-emp-not-inc,HS-grad,Male,50,United-States,<=50K
39,Private,10th,Female,60,United-States,<=50K
27,Private,HS-grad,Female,40,Japan,<=50K
26,Federal-gov,Masters,Male,40,United-States,<=50K
17,Private,12th,Male,12,United-States,<=50K
59,Self-emp-not-inc,HS-grad,Male,40,England,>50K
53,Local-gov,HS-grad,Male,48,United-States,<=50K
35,Private,11th,Male,40,United-States,<=50K
34,Local-gov,Some-college,Male,40,United-States,>50K
36,Private,HS-grad,Male,45,United-States,>50K
36,Private,HS-grad,Male,40,United-States,<=50K
21,Private,HS-grad,Male,40,United-States,<=50K
29,Private,Some-college,Female,40,United-States,<=50K
35,Private,Bachelors,Male,50,United-States,>50K
59,Self-emp-not-inc,Bachelors,Male,40,United-States,>50K
50,Local-gov,Masters,Male,50,United-States,<=50K
24,Federal-gov,Bachelors,Female,40,United-States,<=50K
36,Private,Bachelors,Female,40,United-States,<=50K
42,Self-emp-not-inc,Some-college,Male,40,El-Salvador,<=50K
38,Private,7th-8th,Female,40,United-States,<=50K
52,Private,HS-grad,Male,40,United-States,<=50K
46,Private,10th,Male,40,United-States,<=50K
23,Private,Some-college,Male,60,United-States,<=50K
54,Private,5th-6th,Male,51,United-States,<=50K
27,Private,HS-grad,Female,40,United-States,<=50K
42,Private,Bachelors,Female,50,United-States,<=50K
33,State-gov,HS-grad,Male,40,United-States,<=50K
19,Private,Assoc-acdm,Female,50,United-States,<=50K
54,Private,HS-grad,Female,32,United-States,<=50K
19,,Some-college,Male,60,United-States,<=50K
45,Private,HS-grad,Female,40,United-States,<=50K
36,Private,Bachelors,Male,70,United-States,<=50K
35,Self-emp-not-inc,Assoc-acdm,Male,40,United-States,<=50K
47,Private,Some-college,Female,36,United-States,<=50K
33,Private,Bachelors,Male,40,United-States,<=50K
48,Self-emp-not-inc,Bachelors,Male,40,United-States,<=50K
42,Private,HS-grad,Female,40,United-States,<=50K
19,Private,Some-college,Male,24,United-States,<=50K
64,Self-emp-inc,Bachelors,Male,40,United-States,<=50K
51,Self-emp-not-inc,Bachelors,Male,,United-States,<=50K
20,Federal-gov,HS-grad,Male,20,United-States,<=50K
28,Private,HS-grad,Male,40,Puerto-Rico,<=50K
29,Self-emp-not-inc,Some-college,Male,45,United-States,<=50K
51,Private,Bachelors,Male,40,United-States,<=50K
52,Private,Some-college,Male,40,United-States,<=50K
50,Private,HS-grad,Male,40,United-States,>50K
25,Private,Some-college,Male,30,United-States,<=50K
36,Private,Assoc-acdm,Female,40,Jamaica,<=50K
44,Private,Some-college,Female,60,United-States,<=50K
47,Private,10th,Male,45,United-States,<=50K
32,Private,HS-grad,Male,40,United-States,<=50K
37,Private,Masters,Male,40,South,<=50K
34,Self-emp-not-inc,HS-grad,Male,60,United-States,<=50K
35,Self-emp-inc,Some-college,Male,50,United-States,>50K
26,Private,Some-college,Male,,El-Salvador,<=50K
49,Self-emp-not-inc,Bachelors,Male,50,United-States,<=50K
63,,Bachelors,Male,30,United-States,>50K
46,Self-emp-not-inc,Bachelors,Male,25,United-States,<=50K
31,Local-gov,Some-college,Male,40,United-States,<=50K
22,Private,Assoc-voc,Male,30,United-States,<=50K
20,Private,Some-college,Female,12,United-States,<=50K
52,Private,Doctorate,Male,40,United-States,>50K
26,Private,Some-college,Female,40,United-States,<=50K
34,Private,Bachelors,Male,50,United-States,>50K
31,Private,9th,Male,40,United-States,<=50K
46,Private,HS-grad,Female,30,United-States,<=50K
22,Private,7th-8th,Male,40,Mexico,<=50K
38,Private,Assoc-voc,Male,40,United-States,<=50K
35,Private,HS-grad,Male,40,Ecuador,<=50K
27,State-gov,Some-college,Male,40,United-States,<=50K
27,Private,Assoc-acdm,Male,40,United-States,<=50K
46,Private,Some-college,Female,40,Cuba,<=50K
40,,HS-grad,Female,,United-States,<=50K
19,Private,Some-college,Male,10,Thailand,<=50K
69,,HS-grad,Male,60,United-States,>50K
20,Private,Some-college,Male,35,United-States,<=50K
34,Federal-gov,Bachelors,Male,60,United-States,<=50K
49,Private,Masters,Male,45,United-States,>50K
27,Private,Some-college,Male,50,United-States,<=50K
59,Private,Some-college,Female,14,Cuba,>50K
21,Private,Some-college,Female,15,United-States,<=50K
51,State-gov,Assoc-voc,Female,40,United-States,<=50K
64,,11th,Male,40,United-States,<=50K
41,State-gov,Doctorate,Male,40,United-States,>50K
18,,12th,Female,24,Germany,<=50K
49,Private,Masters,Male,40,United-States,<=50K
51,Private,HS-grad,Male,40,United-States,<=50K
20,Private,Some-college,Female,20,United-States,<=50K
69,Self-emp-not-inc,HS-grad,Male,48,United-States,<=50K
18,,HS-grad,Female,35,United-States,<=50K
43,Private,HS-grad,Male,50,United-States,<=50K
50,Private,HS-grad,Female,44,United-States,<=50K
32,Private,HS-grad,Male,40,United-States,<=50K
27,Local-gov,HS-grad,Male,40,United-States,<=50K
38,Private,HS-grad,Male,40,United-States,<=50K
62,Private,HS-grad,Male,40,United-States,>50K
46,Private,HS-grad,Male,44,United-States,<=50K
19,Private,Some-college,Female,40,,<=50K
17,,10th,Male,40,United-States,<=50K
21,Private,HS-grad,Female,40,United-States,<=50K
36,Private,Bachelors,Female,50,United-States,<=50K
36,Private,12th,Male,40,United-States,<=50K
23,Private,HS-grad,Male,40,Philippines,<=50K
58,Private,Bachelors,Male,40,United-States,>50K
40,Private,Bachelors,Male,45,United-States,<=50K
66,Private,11th,Male,20,United-States,<=50K
42,Private,HS-grad,Male,40,United-States,<=50K
55,Private,Some-college,Female,40,United-States,<=50K
25,Private,HS-grad,Male,40,United-States,<=50K
39,Private,Some-college,Female,40,United-States,<=50K
20,Private,HS-grad,Male,40,United-States,<=50K
32,Private,HS-grad,Male,54,United-States,<=50K
28,Private,Bachelors,Male,65,United-States,<=50K
23,Federal-gov,Assoc-acdm,Female,40,Poland,<=50K
18,Private,HS-grad,Male,25,United-States,<=50K
43,Self-emp-not-inc,HS-grad,Male,35,United-States,>50K
29,Private,HS-grad,Male,40,United-States,<=50K
32,Private,Some-college,Male,46,Dominican-Republic,<=50K
31,Local-gov,HS-grad,Male,40,United-States,<=50K
60,Private,5th-6th,Male,40,Mexico,<=50K
42,Private,Some-college,Male,50,United-States,<=50K
46,Private,Masters,Male,50,United-States,>50K
38,Private,HS-grad,Male,40,United-States,>50K
18,Private,11th,Female,19,United-States,<=50K
31,Private,HS-grad,Female,40,United-States,<=50K
27,Self-emp-not-inc,HS-grad,Male,80,United-States,<=50K
50,Local-gov,Bachelors,Male,45,United-States,>50K
38,Self-emp-not-inc,7th-8th,Male,56,United-States,<=50K
36,State-gov,Masters,Female,40,United-States,<=50K
25,Private,HS-grad,Male,40,Mexico,<=50K
19,Private,HS-grad,Male,25,United-States,<=50K
60,Local-gov,Some-college,Male,60,Philippines,<=50K
45,Local-gov,9th,Male,40,United-States,<=50K
38,Private,HS-grad,Male,50,United-States,<=50K
22,,Some-college,Male,40,United-States,<=50K
19,Private,HS-grad,Male,32,United-States,<=50K
23,Private,Some-college,Male,40,United-States,<=50K
24,Private,Some-college,Female,30,United-States,<=50K
30,Private,Assoc-acdm,Male,52,United-States,<=50K
62,Private,Some-college,Male,40,United-States,<=50K
26,Self-emp-not-inc,Prof-school,Male,20,United-States,<=50K
42,Federal-gov,Bachelors,Male,52,United-States,>50K
33,Private,HS-grad,Male,40,United-States,<=50K
54,Self-emp-inc,Doctorate,Male,50,,>50K
35,Private,Bachelors,Female,32,United-States,<=50K
33,Private,HS-grad,Male,40,United-States,<=50K
45,Private,HS-grad,Female,55,United-States,<=50K
62,Private,Bachelors,Female,30,United-States,>50K
24,Private,HS-grad,Male,40,United-States,<=50K
50,Local-gov,Some-college,Female,40,United-States,<=50K
54,Private,Bachelors,Male,40,United-States,>50K
58,Private,7th-8th,Male,40,United-States,<=50K
39,Self-emp-inc,HS-grad,Male,50,United-States,<=50K
32,Private,HS-grad,Male,40,United-States,<=50K
27,Private,Bachelors,Male,40,United-States,<=50K
20,Private,Some-college,Male,60,United-States,<=50K
64,Private,7th-8th,Male,40,United-States,<=50K
55,Self-emp-inc,Masters,Female,40,United-States,<=50K
46,Private,HS-grad,Female,43,United-States,<=50K
45,Private,Some-college,Male,55,United-States,<=50K
26,Private,HS-grad,Male,40,United-States,<=50K
36,Private,HS-grad,Male,40,United-States,<=50K
39,Self-emp-inc,Bachelors,Male,45,United-States,<=50K
47,Private,HS-grad,Female,45,Thailand,<=50K
35,Private,Masters,Male,48,United-States,<=50K
38,Private,HS-grad,Male,40,United-States,<=50K
50,Private,11th,Male,40,United-States,<=50K
36,Private,HS-grad,Female,38,United-States,<=50K
28,Private,5th-6th,Male,40,Mexico,<=50K
44,Self-emp-not-inc,HS-grad,Female,45,United-States,<=50K
40,Private,HS-grad,Female,40,United-States,<=50K
55,Private,Some-college,Male,40,United-States,>50K
29,Self-emp-not-inc,HS-grad,Male,45,United-States,<=50K
33,Private,HS-grad,Male,45,United-States,<=50K
19,,Some-college,Female,30,Japan,<=50K
45,Local-gov,Masters,Male,10,United-States,>50K
23,Private,HS-grad,Male,25,United-States,<=50K
31,Private,Assoc-voc,Male,40,United-States,<=50K
22,Private,Some-college,Female,40,Philippines,<=50K
59,Private,HS-grad,Male,40,United-States,<=50K
32,Private,Some-college,Male,38,United-States,<=50K
49,State-gov,Some-college,Female,40,United-States,<=50K
22,Private,Some-college,Male,30,United-States,<=50K
26,Private,Some-college,Male,30,United-States,<=50K
23,State-gov,Some-college,Male,40,Vietnam,<=50K
55,Self-emp-not-inc,Some-college,Female,50,United-States,<=50K
47,Private,HS-grad,Male,49,United-States,>50K
44,Private,HS-grad,Male,40,United-States,<=50K
27,Private,Some-college,Male,24,United-States,<=50K
32,Self-emp-not-inc,Bachelors,Female,,United-States,>50K
20,Private,Some-college,Male,40,Vietnam,<=50K
84,Local-gov,HS-grad,Female,33,United-States,<=50K
40,Private,Some-college,Male,50,United-States,<=50K
37,Private,Bachelors,Female,40,United-States,<=50K
47,Private,Some-college,Female,40,Germany,<=50K
62,Self-emp-not-inc,Some-college,Male,25,United-States,<=50K
19,,Some-college,Female,40,United-States,<=50K
47,Private,HS-grad,Male,45,United-States,<=50K
44,Local-gov,HS-grad,Male,40,United-States,<=50K
26,Local-gov,Bachelors,Male,41,United-States,<=50K
36,Private,Some-college,Male,40,United-States,<=50K
52,Private,11th,Male,40,United-States,<=50K
33,Private,Some-college,Female,40,United-States,<=50K
48,,HS-grad,Male,40,United-States,<=50K
33,Private,HS-grad,Male,40,United-States,<=50K
25,Private,Bachelors,Male,20,United-States,<=50K
62,Private,Bachelors,Male,40,United-States,<=50K
38,Private,Some-college,Male,40,United-States,<=50K
46,Private,HS-grad,Male,65,United-States,<=50K
18,,Some-college,Female,40,United-States,<=50K
46,Private,Bachelors,Male,44,United-States,>50K
38,Private,HS-grad,Female,70,United-States,<=50K
52,Private,Some-college,Male,40,United-States,>50K
63,Self-emp-not-inc,7th-8th,Male,15,United-States,<=50K
49,Private,Some-college,Male,43,United-States,<=50K
17,Local-gov,11th,Female,12,United-States,<=50K
33,Private,HS-grad,Female,35,United-States,<=50K
19,Private,Some-college,Female,15,United-States,<=50K
27,,HS-grad,Female,40,United-States,>50K
61,Private,Some-college,Male,40,United-States,<=50K
33,Private,Bachelors,Male,25,United-States,>50K
29,Private,10th,Female,40,Guatemala,<=50K
43,State-gov,HS-grad,Male,38,United-States,>50K
24,Private,HS-grad,Male,40,United-States,<=50K
29,Private,Some-college,Male,60,United-States,<=50K
61,Self-emp-not-inc,HS-grad,Female,17,United-States,<=50K
48,Private,11th,Female,34,United-States,<=50K
19,Private,Some-college,Male,20,United-States,<=50K
30,Private,Some-college,Female,40,United-States,<=50K
24,Private,Some-college,Male,30,United-States,<=50K
39,Local-gov,Masters,Female,43,United-States,<=50K
40,Private,HS-grad,Male,72,United-States,>50K
27,Local-gov,Bachelors,Female,40,United-States,<=50K
25,Private,Masters,Female,40,United-States,<=50K
58,Private,Bachelors,Male,45,United-States,<=50K
33,Private,HS-grad,Female,42,Canada,>50K
40,Private,HS-grad,Female,25,United-States,<=50K
40,Self-emp-inc,Masters,Male,70,United-States,>50K
31,Private,HS-grad,Male,40,United-States,<=50K
33,Private,HS-grad,Female,48,China,<=50K
49,Private,Assoc-acdm,Male,45,United-States,<=50K
24,Private,Assoc-voc,Male,40,United-States,<=50K
46,Private,HS-grad,Male,40,United-States,<=50K
58,Local-gov,Masters,Male,40,United-States,>50K
20,Private,Some-college,Female,20,United-States,<=50K
65,,HS-grad,Male,40,United-States,<=50K
43,Private,Some-college,Female,40,United-States,<=50K
48,Self-emp-not-inc,Masters,Male,50,India,<=50K
41,Private,Some-college,Male,54,United-States,<=50K
27,State-gov,Some-college,Female,30,United-States,<=50K
52,,Some-college,Male,12,United-States,<=50K
26,Private,HS-grad,Male,60,,<=50K
